Date,Name,Symbol,Price,Market Cap,Circulating Supply
Historical Snapshot - 17 January 2016,Factom,FCT,$0.9678,"$8,472,205.53","8,753,819"
Historical Snapshot - 17 January 2016,Stellar,XLM,$0.001714,"$8,293,148.47","4,837,356,606"
Historical Snapshot - 17 January 2016,Emercoin,EMC,$0.21,"$7,754,919.94","36,933,113"
Historical Snapshot - 17 January 2016,BitShares,BTS,$0.003037,"$7,708,844.07","2,538,465,674"
Historical Snapshot - 17 January 2016,Nxt,NXT,$0.006991,"$6,990,852.95","999,997,096"
Historical Snapshot - 17 January 2016,MaidSafeCoin,MAID,$0.0149,"$6,744,058.83","452,552,412"
Historical Snapshot - 17 January 2016,Bytecoin,BCN,$0.00003372,"$6,020,015.82","178,549,893,755"
Historical Snapshot - 28 February 2016,Ethereum,ETH,$6.47,"$500,569,512.51","77,387,535"
Historical Snapshot - 28 February 2016,XRP,XRP,$0.007889,"$268,939,305.69","34,090,841,338"
Historical Snapshot - 28 February 2016,Litecoin,LTC,$3.44,"$153,848,775.85","44,699,251"
Historical Snapshot - 28 February 2016,MaidSafeCoin,MAID,$0.08763,"$39,656,141.14","452,552,412"
Historical Snapshot - 28 February 2016,Dogecoin,DOGE,$0.0002544,"$26,276,095.44","103,282,219,341"
Historical Snapshot - 28 February 2016,Dash,DASH,$4.00,"$25,029,680.11","6,253,721"
Historical Snapshot - 28 February 2016,Peercoin,PPC,$0.4791,"$11,028,585.92","23,019,662"
Historical Snapshot - 28 February 2016,BitShares,BTS,$0.004133,"$10,516,232.84","2,544,353,574"
Historical Snapshot - 28 February 2016,Monero,XMR,$0.8705,"$9,711,960.33","11,156,951"
Historical Snapshot - 28 February 2016,Stellar,XLM,$0.001981,"$9,583,492.48","4,837,356,606"
Historical Snapshot - 28 February 2016,Factom,FCT,$1.05,"$9,211,883.87","8,753,502"
Historical Snapshot - 28 February 2016,Emercoin,EMC,$0.2162,"$8,044,535.00","37,200,592"
Historical Snapshot - 28 February 2016,Nxt,NXT,$0.00747,"$7,469,706.90","999,997,096"
Historical Snapshot - 31 January 2016,XRP,XRP,$0.006399,"$217,061,553.57","33,920,177,761"
Historical Snapshot - 31 January 2016,Ethereum,ETH,$2.31,"$176,834,647.03","76,683,155"
Historical Snapshot - 31 January 2016,Litecoin,LTC,$3.05,"$135,182,626.61","44,290,823"
Historical Snapshot - 31 January 2016,Dogecoin,DOGE,$0.000277,"$28,502,900.06","102,886,627,536"
Historical Snapshot - 31 January 2016,Dash,DASH,$4.11,"$25,420,327.76","6,183,641"
Historical Snapshot - 31 January 2016,Peercoin,PPC,$0.4246,"$9,746,278.43","22,956,551"
Historical Snapshot - 31 January 2016,MaidSafeCoin,MAID,$0.02003,"$9,064,662.44","452,552,412"
Historical Snapshot - 31 January 2016,Emercoin,EMC,$0.2399,"$8,862,581.16","36,940,613"
Historical Snapshot - 31 January 2016,Stellar,XLM,$0.001776,"$8,591,481.06","4,837,356,606"
Historical Snapshot - 31 January 2016,BitShares,BTS,$0.003349,"$8,507,406.78","2,539,963,349"
Historical Snapshot - 31 January 2016,Nxt,NXT,$0.008191,"$8,190,742.19","999,997,096"
Historical Snapshot - 31 January 2016,Factom,FCT,$0.8681,"$7,599,535.88","8,753,728"
Historical Snapshot - 31 January 2016,Bytecoin,BCN,$0.0000353,"$6,311,417.50","178,771,626,985"
Historical Snapshot - 31 January 2016,Namecoin,NMC,$0.3971,"$5,365,115.52","13,511,850"
Historical Snapshot - 31 January 2016,YbCoin,YBC,$1.77,"$5,328,826.64","3,006,607"
Historical Snapshot - 31 January 2016,Monero,XMR,$0.4834,"$5,258,188.13","10,876,853"
Historical Snapshot - 31 January 2016,VPNCoin,VASH,$0.01171,"$4,686,562.08","400,339,746"
Historical Snapshot - 31 January 2016,NEM,XEM,$0.0004909,"$4,418,380.38","8,999,999,999"
Historical Snapshot - 17 January 2016,YbCoin,YBC,$1.96,"$5,900,571.18","3,006,578"
Historical Snapshot - 17 January 2016,Namecoin,NMC,$0.3927,"$5,261,458.29","13,397,700"
Historical Snapshot - 17 January 2016,Monero,XMR,$0.4508,"$4,837,867.18","10,732,359"
Historical Snapshot - 17 January 2016,GridCoin,GRC,$0.007683,"$2,858,739.58","372,109,484"
Historical Snapshot - 17 January 2016,NEM,XEM,$0.0002938,"$2,644,355.55","8,999,999,999"
Historical Snapshot - 17 January 2016,BlackCoin,BLK,$0.02498,"$1,878,739.61","75,210,881"
Historical Snapshot - 28 February 2016,YbCoin,YBC,$2.11,"$6,340,097.00","3,006,656"
Historical Snapshot - 28 February 2016,NEM,XEM,$0.0006537,"$5,883,600.45","8,999,999,999"
Historical Snapshot - 28 February 2016,Bytecoin,BCN,$0.00003252,"$5,827,785.10","179,185,467,779"
Historical Snapshot - 28 February 2016,Namecoin,NMC,$0.4243,"$5,826,363.33","13,733,250"
Historical Snapshot - 28 February 2016,VPNCoin,VASH,$0.01435,"$5,745,022.56","400,339,746"
Historical Snapshot - 28 February 2016,HyperSpace,AMP,$0.01787,"$3,302,839.25","184,800,000"
Historical Snapshot - 31 January 2016,Rubycoin,RBY,$0.1222,"$2,769,196.82","22,663,906"
Historical Snapshot - 20 December 2015,Bitcoin,BTC,$442.69,"$6,633,993,867.05","14,985,800"
Historical Snapshot - 20 December 2015,XRP,XRP,$0.006235,"$209,113,909.80","33,537,439,933"
Historical Snapshot - 20 December 2015,Litecoin,LTC,$3.54,"$154,493,039.22","43,689,985"
Historical Snapshot - 20 December 2015,Ethereum,ETH,$0.9039,"$68,356,286.09","75,625,010"
Historical Snapshot - 20 December 2015,Dash,DASH,$2.49,"$15,152,197.89","6,075,184"
Historical Snapshot - 20 December 2015,Dogecoin,DOGE,$0.0001433,"$14,662,215.78","102,306,158,222"
Historical Snapshot - 20 December 2015,Peercoin,PPC,$0.4203,"$9,605,544.36","22,853,575"
Historical Snapshot - 20 December 2015,BitShares,BTS,$0.003513,"$8,907,591.90","2,535,765,776"
Historical Snapshot - 20 December 2015,Stellar,XLM,$0.001746,"$8,447,398.25","4,837,356,606"
Historical Snapshot - 20 December 2015,MaidSafeCoin,MAID,$0.01502,"$6,798,044.38","452,552,412"
Historical Snapshot - 20 December 2015,Nxt,NXT,$0.006303,"$6,302,549.36","999,997,096"
Historical Snapshot - 20 December 2015,Namecoin,NMC,$0.4465,"$5,885,431.17","13,181,650"
Historical Snapshot - 20 December 2015,Monero,XMR,$0.5075,"$5,295,521.95","10,435,423"
Historical Snapshot - 20 December 2015,Bytecoin,BCN,$0.00002913,"$5,187,029.31","178,077,521,776"
Historical Snapshot - 20 December 2015,GridCoin,GRC,$0.009002,"$3,340,503.32","371,100,118"
Historical Snapshot - 20 December 2015,Factom,FCT,$0.2966,"$2,597,223.20","8,756,684"
Historical Snapshot - 03 January 2016,Bitcoin,BTC,$430.01,"$6,467,437,079.85","15,040,150"
Historical Snapshot - 27 December 2015,Bitcoin,BTC,$422.82,"$6,348,303,535.49","15,014,075"
Historical Snapshot - 20 December 2015,Emercoin,EMC,$0.06677,"$2,451,538.54","36,715,261"
Historical Snapshot - 20 December 2015,Clams,CLAM,$1.59,"$2,393,186.80","1,503,806"
Historical Snapshot - 20 December 2015,Counterparty,XCP,$0.7878,"$2,071,045.46","2,629,005"
Historical Snapshot - 20 December 2015,BlackCoin,BLK,$0.02692,"$2,023,526.30","75,156,521"
Historical Snapshot - 03 January 2016,XRP,XRP,$0.006017,"$201,799,631.27","33,537,439,933"
Historical Snapshot - 03 January 2016,Litecoin,LTC,$3.48,"$152,873,521.20","43,890,464"
Historical Snapshot - 03 January 2016,Ethereum,ETH,$0.9719,"$73,843,277.55","75,977,890"
Historical Snapshot - 03 January 2016,Dash,DASH,$3.24,"$19,794,713.11","6,109,219"
Historical Snapshot - 03 January 2016,Dogecoin,DOGE,$0.0001458,"$14,940,681.50","102,502,370,532"
Historical Snapshot - 03 January 2016,Peercoin,PPC,$0.4263,"$9,756,958.98","22,888,585"
Historical Snapshot - 03 January 2016,BitShares,BTS,$0.003386,"$8,591,687.58","2,537,097,300"
Historical Snapshot - 03 January 2016,Stellar,XLM,$0.001744,"$8,436,464.84","4,837,356,606"
Historical Snapshot - 03 January 2016,Nxt,NXT,$0.006864,"$6,863,998.34","999,997,096"
Historical Snapshot - 03 January 2016,MaidSafeCoin,MAID,$0.015,"$6,789,469.94","452,552,412"
Historical Snapshot - 03 January 2016,Namecoin,NMC,$0.4569,"$6,073,338.46","13,291,450"
Historical Snapshot - 03 January 2016,Factom,FCT,$0.6451,"$5,646,934.57","8,753,873"
Historical Snapshot - 03 January 2016,Bytecoin,BCN,$0.00003131,"$5,582,979.15","178,318,882,394"
Historical Snapshot - 03 January 2016,Monero,XMR,$0.5003,"$5,295,951.85","10,585,303"
Historical Snapshot - 27 December 2015,XRP,XRP,$0.006343,"$212,734,466.03","33,537,439,933"
Historical Snapshot - 27 December 2015,Litecoin,LTC,$3.48,"$152,353,682.59","43,791,785"
Historical Snapshot - 27 December 2015,Ethereum,ETH,$0.8564,"$64,913,889.24","75,801,695"
Historical Snapshot - 27 December 2015,Dash,DASH,$2.65,"$16,121,933.07","6,092,314"
Historical Snapshot - 27 December 2015,Dogecoin,DOGE,$0.0001449,"$14,837,666.78","102,404,438,876"
Historical Snapshot - 27 December 2015,Peercoin,PPC,$0.4317,"$9,872,343.12","22,867,470"
Historical Snapshot - 27 December 2015,BitShares,BTS,$0.003548,"$8,999,976.20","2,536,526,784"
Historical Snapshot - 27 December 2015,Stellar,XLM,$0.00172,"$8,319,858.32","4,837,356,606"
Historical Snapshot - 27 December 2015,MaidSafeCoin,MAID,$0.01444,"$6,532,958.12","452,552,412"
Historical Snapshot - 27 December 2015,Nxt,NXT,$0.006436,"$6,435,492.48","999,997,096"
Historical Snapshot - 27 December 2015,Bytecoin,BCN,$0.00003129,"$5,575,055.92","178,199,681,458"
Historical Snapshot - 27 December 2015,Namecoin,NMC,$0.4186,"$5,541,075.54","13,236,950"
Historical Snapshot - 27 December 2015,Monero,XMR,$0.4516,"$4,746,216.19","10,510,850"
Historical Snapshot - 27 December 2015,Factom,FCT,$0.454,"$3,973,903.24","8,753,873"
Historical Snapshot - 27 December 2015,GridCoin,GRC,$0.008937,"$3,318,853.66","371,352,983"
Historical Snapshot - 13 December 2015,Bitcoin,BTC,$433.75,"$6,487,291,790.28","14,956,125"
Historical Snapshot - 03 January 2016,Rubycoin,RBY,$0.1225,"$2,763,547.41","22,564,306"
Historical Snapshot - 03 January 2016,Emercoin,EMC,$0.07415,"$2,729,183.68","36,808,130"
Historical Snapshot - 03 January 2016,Clams,CLAM,$1.44,"$2,199,047.18","1,524,996"
Historical Snapshot - 03 January 2016,BlackCoin,BLK,$0.0266,"$2,000,104.70","75,183,721"
Historical Snapshot - 03 January 2016,YbCoin,YBC,$0.6331,"$1,903,017.13","3,005,916"
Historical Snapshot - 27 December 2015,Rubycoin,RBY,$0.1439,"$3,242,739.75","22,539,358"
Historical Snapshot - 27 December 2015,Emercoin,EMC,$0.06793,"$2,497,094.42","36,758,186"
Historical Snapshot - 27 December 2015,Clams,CLAM,$1.41,"$2,130,115.66","1,514,692"
Historical Snapshot - 27 December 2015,BlackCoin,BLK,$0.02609,"$1,961,088.04","75,170,120"
Historical Snapshot - 13 December 2015,XRP,XRP,$0.008779,"$294,425,545.21","33,537,439,933"
Historical Snapshot - 13 December 2015,Litecoin,LTC,$3.63,"$158,086,701.18","43,589,210"
Historical Snapshot - 13 December 2015,Ethereum,ETH,$0.9529,"$71,894,519.21","75,449,405"
Historical Snapshot - 13 December 2015,Dash,DASH,$2.73,"$16,551,876.95","6,058,257"
Historical Snapshot - 13 December 2015,Dogecoin,DOGE,$0.0001434,"$14,659,965.99","102,221,780,814"
Historical Snapshot - 13 December 2015,Stellar,XLM,$0.002066,"$9,994,908.57","4,837,356,606"
Historical Snapshot - 13 December 2015,Peercoin,PPC,$0.4244,"$9,690,644.88","22,834,098"
Historical Snapshot - 13 December 2015,BitShares,BTS,$0.00369,"$9,354,886.27","2,535,141,675"
Historical Snapshot - 13 December 2015,MaidSafeCoin,MAID,$0.01612,"$7,297,274.07","452,552,412"
Historical Snapshot - 13 December 2015,Nxt,NXT,$0.006431,"$6,431,315.51","999,997,096"
Historical Snapshot - 13 December 2015,Namecoin,NMC,$0.4628,"$6,074,049.29","13,125,000"
Historical Snapshot - 13 December 2015,Bytecoin,BCN,$0.0000296,"$5,267,029.18","177,953,681,479"
Historical Snapshot - 13 December 2015,Monero,XMR,$0.4652,"$4,818,947.46","10,359,521"
Historical Snapshot - 13 December 2015,Rubycoin,RBY,$0.2084,"$4,687,616.42","22,489,582"
Historical Snapshot - 13 December 2015,NuShares,NSR,$0.005092,"$4,173,685.72","819,597,300"
Historical Snapshot - 13 December 2015,GridCoin,GRC,$0.009891,"$3,668,132.17","370,872,806"
Historical Snapshot - 13 December 2015,NeuCoin,NEU,$0.01064,"$2,788,528.26","262,031,605"
Historical Snapshot - 13 December 2015,Clams,CLAM,$1.45,"$2,159,528.59","1,490,457"
Historical Snapshot - 13 December 2015,BlackCoin,BLK,$0.02739,"$2,058,062.08","75,142,955"
Historical Snapshot - 22 November 2015,Bitcoin,BTC,$324.54,"$4,826,464,375.03","14,871,900"
Historical Snapshot - 22 November 2015,XRP,XRP,$0.004267,"$141,487,132.01","33,156,211,683"
Historical Snapshot - 22 November 2015,Litecoin,LTC,$3.14,"$135,756,099.95","43,278,110"
Historical Snapshot - 22 November 2015,Ethereum,ETH,$0.968,"$72,523,493.57","74,919,585"
Historical Snapshot - 22 November 2015,Dogecoin,DOGE,$0.0001279,"$13,039,862.65","101,924,552,896"
Historical Snapshot - 22 November 2015,Dash,DASH,$2.06,"$12,398,408.28","6,007,558"
Historical Snapshot - 22 November 2015,Stellar,XLM,$0.001972,"$9,540,302.84","4,837,356,606"
Historical Snapshot - 22 November 2015,Peercoin,PPC,$0.3752,"$8,549,549.70","22,787,627"
Historical Snapshot - 22 November 2015,BitShares,BTS,$0.003307,"$8,377,872.93","2,533,639,703"
Historical Snapshot - 22 November 2015,Nxt,NXT,$0.006049,"$6,048,999.86","999,997,096"
Historical Snapshot - 22 November 2015,MaidSafeCoin,MAID,$0.01251,"$5,659,294.98","452,552,412"
Historical Snapshot - 22 November 2015,Namecoin,NMC,$0.3825,"$4,955,222.85","12,954,700"
Historical Snapshot - 22 November 2015,Bytecoin,BCN,$0.00002431,"$4,316,043.29","177,568,059,797"
Historical Snapshot - 22 November 2015,NuShares,NSR,$0.005163,"$4,274,038.81","827,884,502"
Historical Snapshot - 22 November 2015,GridCoin,GRC,$0.01098,"$4,064,832.59","370,210,154"
Historical Snapshot - 22 November 2015,Monero,XMR,$0.3958,"$4,008,337.32","10,126,561"
Historical Snapshot - 22 November 2015,Rubycoin,RBY,$0.1314,"$2,944,691.23","22,415,158"
Historical Snapshot - 22 November 2015,Counterparty,XCP,$0.7797,"$2,053,896.25","2,634,102"
Historical Snapshot - 22 November 2015,YbCoin,YBC,$0.6776,"$2,032,859.27","3,000,000"
Historical Snapshot - 22 November 2015,MonaCoin,MONA,$0.07048,"$1,768,373.81","25,090,600"
Historical Snapshot - 29 November 2015,Bitcoin,BTC,$371.29,"$5,531,871,361.82","14,898,900"
Historical Snapshot - 29 November 2015,Litecoin,LTC,$3.67,"$159,181,892.46","43,377,035"
Historical Snapshot - 29 November 2015,XRP,XRP,$0.004299,"$144,183,198.19","33,537,439,933"
Historical Snapshot - 29 November 2015,Ethereum,ETH,$0.8786,"$65,980,024.27","75,095,595"
Historical Snapshot - 29 November 2015,Dogecoin,DOGE,$0.0001303,"$13,291,040.96","102,021,919,886"
Historical Snapshot - 29 November 2015,Dash,DASH,$2.15,"$12,969,494.40","6,024,448"
Historical Snapshot - 29 November 2015,Peercoin,PPC,$0.463,"$10,557,223.88","22,803,713"
Historical Snapshot - 29 November 2015,Stellar,XLM,$0.00174,"$8,416,253.66","4,837,356,606"
Historical Snapshot - 29 November 2015,BitShares,BTS,$0.003211,"$8,136,840.66","2,534,069,539"
Historical Snapshot - 29 November 2015,Namecoin,NMC,$0.4849,"$6,310,503.20","13,013,100"
Historical Snapshot - 29 November 2015,Nxt,NXT,$0.006056,"$6,055,758.44","999,997,096"
Historical Snapshot - 29 November 2015,MaidSafeCoin,MAID,$0.01317,"$5,962,115.65","452,552,412"
Historical Snapshot - 29 November 2015,NuShares,NSR,$0.006014,"$4,958,674.81","824,543,156"
Historical Snapshot - 29 November 2015,GridCoin,GRC,$0.01305,"$4,832,647.81","370,400,203"
Historical Snapshot - 29 November 2015,Bytecoin,BCN,$0.000026,"$4,620,060.85","177,700,368,961"
Historical Snapshot - 29 November 2015,Monero,XMR,$0.4011,"$4,093,865.72","10,205,403"
Historical Snapshot - 29 November 2015,Rubycoin,RBY,$0.1665,"$3,736,488.25","22,439,870"
Historical Snapshot - 29 November 2015,YbCoin,YBC,$0.6579,"$1,977,550.04","3,005,813"
Historical Snapshot - 29 November 2015,BlackCoin,BLK,$0.02451,"$1,841,337.14","75,115,856"
Historical Snapshot - 29 November 2015,Emercoin,EMC,$0.04905,"$1,793,798.18","36,574,062"
Historical Snapshot - 08 November 2015,Bitcoin,BTC,$373.37,"$5,532,076,550.94","14,816,675"
Historical Snapshot - 08 November 2015,XRP,XRP,$0.004647,"$154,064,695.09","33,156,211,683"
Historical Snapshot - 08 November 2015,Litecoin,LTC,$3.42,"$147,313,162.77","43,085,785"
Historical Snapshot - 08 November 2015,Ethereum,ETH,$1.03,"$76,614,193.91","74,566,155"
Historical Snapshot - 08 November 2015,Dash,DASH,$2.53,"$15,118,039.00","5,974,036"
Historical Snapshot - 08 November 2015,Dogecoin,DOGE,$0.000136,"$13,839,504.08","101,730,057,002"
Historical Snapshot - 08 November 2015,Stellar,XLM,$0.001943,"$9,399,038.56","4,837,356,606"
Historical Snapshot - 08 November 2015,Peercoin,PPC,$0.413,"$9,395,281.99","22,749,843"
Historical Snapshot - 08 November 2015,BitShares,BTS,$0.003484,"$8,750,399.46","2,511,953,117"
Historical Snapshot - 08 November 2015,TRMB,TRMB,$0.1574,"$6,865,207.46","43,608,621"
Historical Snapshot - 08 November 2015,Nxt,NXT,$0.006362,"$6,361,859.07","999,997,096"
Historical Snapshot - 08 November 2015,MaidSafeCoin,MAID,$0.0129,"$5,836,605.84","452,552,412"
Historical Snapshot - 08 November 2015,Namecoin,NMC,$0.4302,"$5,528,704.59","12,850,500"
Historical Snapshot - 08 November 2015,Bytecoin,BCN,$0.00003015,"$5,345,350.03","177,299,574,307"
Historical Snapshot - 08 November 2015,Monero,XMR,$0.4977,"$4,960,730.32","9,968,238"
Historical Snapshot - 08 November 2015,GridCoin,GRC,$0.01122,"$4,146,187.96","369,546,459"
Historical Snapshot - 08 November 2015,Rubycoin,RBY,$0.1307,"$2,922,105.79","22,364,142"
Historical Snapshot - 08 November 2015,YbCoin,YBC,$0.7078,"$2,123,533.31","3,000,000"
Historical Snapshot - 08 November 2015,DigiByte,DGB,$0.0003779,"$2,009,601.11","5,317,395,855"
Historical Snapshot - 08 November 2015,BlackCoin,BLK,$0.02475,"$1,857,949.10","75,075,160"
Historical Snapshot - 01 November 2015,Bitcoin,BTC,$325.43,"$4,813,284,493.67","14,790,500"
Historical Snapshot - 25 October 2015,Bitcoin,BTC,$283.68,"$4,188,179,590.76","14,763,750"
Historical Snapshot - 01 November 2015,Litecoin,LTC,$3.96,"$170,183,389.60","42,983,185"
Historical Snapshot - 01 November 2015,XRP,XRP,$0.004901,"$162,511,634.35","33,156,211,683"
Historical Snapshot - 01 November 2015,Ethereum,ETH,$1.06,"$78,530,175.58","74,389,025"
Historical Snapshot - 01 November 2015,Dash,DASH,$2.66,"$15,842,369.86","5,947,516"
Historical Snapshot - 01 November 2015,Dogecoin,DOGE,$0.0001413,"$14,362,087.90","101,633,622,633"
Historical Snapshot - 01 November 2015,BitShares,BTS,$0.004348,"$10,921,897.41","2,511,953,117"
Historical Snapshot - 01 November 2015,Stellar,XLM,$0.002128,"$10,294,793.18","4,837,356,606"
Historical Snapshot - 01 November 2015,Peercoin,PPC,$0.3817,"$8,677,780.62","22,734,964"
Historical Snapshot - 01 November 2015,Nxt,NXT,$0.007625,"$7,624,970.96","999,997,096"
Historical Snapshot - 01 November 2015,MaidSafeCoin,MAID,$0.01629,"$7,370,540.29","452,552,412"
Historical Snapshot - 01 November 2015,TRMB,TRMB,$0.1583,"$6,482,569.52","40,954,281"
Historical Snapshot - 01 November 2015,Bytecoin,BCN,$0.00003569,"$6,323,254.07","177,162,046,571"
Historical Snapshot - 01 November 2015,Namecoin,NMC,$0.3937,"$5,038,319.66","12,796,350"
Historical Snapshot - 01 November 2015,Monero,XMR,$0.4235,"$4,187,538.89","9,887,803"
Historical Snapshot - 25 October 2015,XRP,XRP,$0.004556,"$151,059,383.91","33,156,211,683"
Historical Snapshot - 25 October 2015,Litecoin,LTC,$3.07,"$131,469,632.74","42,882,785"
Historical Snapshot - 25 October 2015,Ethereum,ETH,$0.616,"$45,716,354.36","74,210,215"
Historical Snapshot - 25 October 2015,Dash,DASH,$2.17,"$12,869,225.64","5,927,932"
Historical Snapshot - 25 October 2015,Dogecoin,DOGE,$0.0001156,"$11,732,834.56","101,536,259,017"
Historical Snapshot - 25 October 2015,BitShares,BTS,$0.003713,"$9,325,886.16","2,511,953,117"
Historical Snapshot - 25 October 2015,Stellar,XLM,$0.001886,"$9,122,937.15","4,837,356,606"
Historical Snapshot - 25 October 2015,Peercoin,PPC,$0.3584,"$8,140,854.45","22,716,197"
Historical Snapshot - 15 November 2015,Bitcoin,BTC,$320.17,"$4,752,459,764.48","14,843,750"
Historical Snapshot - 01 November 2015,GridCoin,GRC,$0.01023,"$3,778,434.36","369,215,546"
Historical Snapshot - 01 November 2015,Counterparty,XCP,$1.07,"$2,832,257.47","2,637,242"
Historical Snapshot - 01 November 2015,DigiByte,DGB,$0.0004122,"$2,174,009.61","5,273,605,102"
Historical Snapshot - 01 November 2015,YbCoin,YBC,$0.7094,"$2,128,245.06","3,000,000"
Historical Snapshot - 01 November 2015,BlackCoin,BLK,$0.02762,"$2,072,928.36","75,061,583"
Historical Snapshot - 25 October 2015,Nxt,NXT,$0.007343,"$7,342,570.56","999,997,096"
