Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
,Bitcoin,BTC,,"$102,482,504,137.01","16,653,387",https://coinmarketcap.com/historical/20171029/
,Bitcoin,BTC,,"$99,981,950,651.71","16,640,300",https://coinmarketcap.com/historical/20171022/
,Bitcoin,BTC,,"$94,402,965,836.79","16,625,550",https://coinmarketcap.com/historical/20171015/
,Bitcoin,BTC,,"$189,302,801,341.99","16,718,100",https://coinmarketcap.com/historical/20171203/
,Bitcoin,BTC,,"$76,589,269,101.56","16,612,000",https://coinmarketcap.com/historical/20171008/
,Bitcoin,BTC,,"$123,449,127,399.00","16,665,637",https://coinmarketcap.com/historical/20171105/
,Bitcoin,BTC,,"$99,226,239,528.70","16,676,475",https://coinmarketcap.com/historical/20171112/
,Bitcoin,BTC,,"$134,124,232,714.06","16,689,400",https://coinmarketcap.com/historical/20171119/
,Bitcoin,BTC,,"$73,094,850,250.11","16,598,362",https://coinmarketcap.com/historical/20171001/
,Bitcoin,BTC,,"$68,263,777,323.30","16,557,075",https://coinmarketcap.com/historical/20170910/
,Bitcoin,BTC,,"$155,850,820,847.85","16,703,275",https://coinmarketcap.com/historical/20171126/
,Bitcoin,BTC,,"$61,082,049,548.78","16,585,562",https://coinmarketcap.com/historical/20170924/
,Bitcoin,BTC,,"$59,378,025,802.44","16,572,700",https://coinmarketcap.com/historical/20170917/
,Bitcoin,BTC,,"$72,441,911,150.00","16,528,400",https://coinmarketcap.com/historical/20170827/
,Bitcoin,BTC,,"$75,812,212,996.30","16,542,187",https://coinmarketcap.com/historical/20170903/
,Bitcoin,BTC,,"$67,520,408,829.04","16,518,125",https://coinmarketcap.com/historical/20170820/
,Bitcoin,BTC,,"$67,230,609,742.27","16,505,337",https://coinmarketcap.com/historical/20170813/
,Bitcoin,BTC,,"$44,957,797,776.41","16,465,637",https://coinmarketcap.com/historical/20170723/
,Bitcoin,BTC,,"$31,748,976,616.36","16,451,762",https://coinmarketcap.com/historical/20170716/
,Bitcoin,BTC,,"$41,397,103,732.72","16,437,587",https://coinmarketcap.com/historical/20170709/
,Bitcoin,BTC,,"$42,494,976,233.71","16,411,075",https://coinmarketcap.com/historical/20170625/
,Bitcoin,BTC,,"$53,006,437,221.50","16,492,662",https://coinmarketcap.com/historical/20170806/
,Bitcoin,BTC,,"$41,167,090,926.76","16,424,300",https://coinmarketcap.com/historical/20170702/
,Bitcoin,BTC,,"$41,788,447,639.02","16,398,612",https://coinmarketcap.com/historical/20170618/
,Bitcoin,BTC,,"$45,435,928,833.89","16,479,125",https://coinmarketcap.com/historical/20170730/
,Bitcoin,BTC,,"$29,540,321,253.76","16,330,437",https://coinmarketcap.com/historical/20170514/
,Bitcoin,BTC,,"$35,264,179,895.53","16,357,812",https://coinmarketcap.com/historical/20170528/
,Bitcoin,BTC,,"$48,471,351,908.86","16,385,912",https://coinmarketcap.com/historical/20170611/
