Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
Historical Snapshot - 20 April 2014,Auroracoin,AUR,,"$9,051,803.63","10,719,751",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,BitShares PTS,PTS,,"$7,021,070.67","1,629,933",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Quark,QRK,,"$5,938,171.65","247,772,720",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Primecoin,XPM,,"$5,145,904.85","5,331,848",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Counterparty,XCP,,"$4,462,409.75","2,649,428",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Feathercoin,FTC,,"$4,441,868.85","40,411,748",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 06 April 2014,Bitcoin,BTC,,"$5,808,862,088.79","12,614,275",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 20 April 2014,Marinecoin,MTC,,"$4,302,669.75","7,253,888",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Zetacoin,ZET,,"$3,949,258.81","160,350,512",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Vertcoin,VTC,,"$3,610,205.69","3,637,150",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Novacoin,NVC,,"$3,202,051.11","772,462",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Dash,DASH,,"$2,958,105.09","4,091,849",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 06 April 2014,Litecoin,LTC,,"$317,256,245.49","27,248,504",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,XRP,XRP,,"$64,471,699.28","7,817,889,792",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Peercoin,PPC,,"$39,686,572.39","21,289,340",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Dogecoin,DOGE,,"$31,183,528.20","67,799,293,952",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Nxt,NXT,,"$28,436,584.46","999,997,120",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Omni,OMNI,,"$23,182,321.31","619,478",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Auroracoin,AUR,,"$19,809,788.52","10,670,626",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Namecoin,NMC,,"$16,532,305.26","8,445,382",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,BitShares PTS,PTS,,"$7,743,858.35","1,578,476",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Counterparty,XCP,,"$7,268,562.41","2,649,656",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Zetacoin,ZET,,"$4,988,693.14","160,300,960",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 08 June 2014,Bitcoin,BTC,,"$8,445,491,366.27","12,871,475",https://coinmarketcap.com/historical/20140608/
Historical Snapshot - 06 April 2014,Bitleu,BTL,,"$4,819,663.05","2,504,910,848",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Quark,QRK,,"$4,816,437.45","247,730,752",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Feathercoin,FTC,,"$4,290,035.64","38,915,600",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Primecoin,XPM,,"$4,214,368.01","5,112,728",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Novacoin,NVC,,"$3,458,426.76","759,430",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,SiliconValleyCoin [old],XSV,,"$3,297,597.08","17,597,756",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Infinitecoin,IFC,,"$3,083,042.69","90,457,210,880",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 06 April 2014,Vertcoin,VTC,,"$2,888,459.91","3,229,950",https://coinmarketcap.com/historical/20140406/
Historical Snapshot - 08 June 2014,Litecoin,LTC,,"$328,135,874.85","29,113,104",https://coinmarketcap.com/historical/20140608/
Historical Snapshot - 08 June 2014,Nxt,NXT,,"$64,633,756.99","999,997,120",https://coinmarketcap.com/historical/20140608/
Historical Snapshot - 08 June 2014,Dash,DASH,,"$41,481,508.52","4,367,048",https://coinmarketcap.com/historical/20140608/
Historical Snapshot - 08 June 2014,Peercoin,PPC,,"$39,714,881.23","21,462,758",https://coinmarketcap.com/historical/20140608/
Historical Snapshot - 08 June 2014,XRP,XRP,,"$31,071,544.93","7,817,889,792",https://coinmarketcap.com/historical/20140608/
Historical Snapshot - 08 June 2014,Dogecoin,DOGE,,"$29,346,408.09","81,594,957,824",https://coinmarketcap.com/historical/20140608/
